EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
9880,57,5,No,71.53,40,Salary,148782.4,46.0,Healthcare,Female,Married,4.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
9881,34,9,No,25.58,40,Salary,53206.4,43.0,Marketing,Male,Divorced,2.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,False
9882,39,7,Yes,57.16,40,Salary,128892.8,16.0,Laboratory,Female,Married,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9883,51,12,Yes,33.85,40,Salary,70408.0,51.0,Sales,Male,Divorced,7.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9884,57,5,No,95.98,40,Salary,339638.4,88.0,Sales,Female,Married,4.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,638 but shows $339,638 (70.1% difference)",True,False
9885,47,16,Yes,68.82,40,Salary,143145.6,43.0,Laboratory,Female,Single,3.0,5.0,Mail Check,No,True,NONE,False,,False,False
9886,50,8,Yes,49.06,40,Salary,102044.8,49.0,Sales,Male,Single,6.0,25.0,Mail Check,No,True,NONE,False,,False,False
9887,37,5,Yes,58.25,40,Salary,121160.0,49.0,Information Technology,Male,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9888,44,13,No,93.85,40,Salary,335208.0,67.0,Information Technology,Male,Single,8.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $195,208 but shows $335,208 (71.7% difference)",True,False
9890,39,2,No,28.28,40,Salary,58614.4,94.0,Sales,Male,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9891,59,14,No,83.25,40,Salary,173160.0,14.0,Marketing,Female,Divorced,2.0,10.0,Direct Deposit,Yes,True,NONE,False,,False,False
9892,59,17,No,78.72,40,Salary,163737.6,83.0,Laboratory,Female,Single,9.0,5.0,Direct Deposit,No,True,NONE,False,,False,False
9893,37,10,Yes,81.84,40,Salary,170227.2,15.0,Sales,Female,Divorced,3.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9894,45,14,Yes,56.81,40,Salary,128164.8,44.0,Human Resources,Male,Single,8.0,15.0,Mail Check,No,True,NONE,False,,False,False
9895,44,12,No,43.78,40,Salary,91062.4,51.0,Manufacturing,Male,Single,3.0,5.0,Mail Check,No,True,NONE,False,,False,False
9896,42,9,No,87.99,40,Salary,283033.2,39.0,Sales,Male,Divorced,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,019 but shows $283,033 (54.6% difference)",False,False
9897,41,9,Yes,55.33,40,Salary,115086.4,32.0,Manufacturing,Male,Single,8.0,24.0,Mail Check,No,True,NONE,False,,False,False
9898,60,14,No,65.99,40,Salary,137259.2,89.0,Research,Male,Married,3.0,6.0,Direct Deposit,Yes,True,NONE,False,,False,False
9899,38,3,Yes,30.28,40,Salary,62982.4,15.0,Information Technology,Female,Divorced,4.0,9.0,Mail Check,No,True,NONE,False,,False,False
9900,30,9,Yes,24.49,40,Salary,50939.2,49.0,Research,Male,Single,2.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9901,36,6,No,26.73,40,Salary,55598.4,85.0,Human Resources,Female,Married,1.0,21.0,Direct Deposit,Yes,True,NONE,False,,False,False
9902,41,7,Yes,69.26,40,Salary,144060.8,78.0,Healthcare,Female,Divorced,1.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9903,59,15,No,36.84,40,Salary,76627.2,16.0,Research,Male,Married,7.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9904,36,3,No,47.71,40,Salary,99236.8,88.0,Research,Female,Married,3.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
9905,44,6,No,44.79,40,Salary,93163.2,11.0,Information Technology,Female,Single,8.0,19.0,Mail Check,No,True,NONE,False,,False,False
9906,61,10,Yes,64.22,40,Salary,133577.6,31.0,Manufacturing,Male,Married,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9907,50,13,No,67.04,40,Salary,139443.2,34.0,Sales,Male,Divorced,3.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9908,61,10,Yes,83.66,40,Salary,174012.8,90.0,Sales,Female,Single,8.0,11.0,Direct Deposit,No,True,NONE,False,,False,False
9909,53,7,Yes,82.12,40,Salary,170809.6,43.0,Sales,Female,Single,3.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9910,41,7,No,37.37,40,Salary,77729.6,49.0,Information Technology,Female,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9911,41,8,No,94.83,40,Salary,337246.4,49.0,Marketing,Female,Single,6.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $197,246 but shows $337,246 (71.0% difference)",True,False
9912,37,6,No,59.02,40,Salary,122761.6,49.0,Research,Female,Married,3.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9913,59,13,No,39.13,40,Salary,81390.4,49.0,Research,Female,Married,8.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9914,49,10,No,83.14,40,Salary,172931.2,82.0,Information Technology,Female,Married,1.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
9915,41,10,Yes,53.89,40,Salary,112091.2,12.0,Human Resources,Male,Single,1.0,13.0,Direct Deposit,No,True,NONE,False,,False,False
9916,36,7,Yes,77.93,40,Salary,162094.4,37.0,Sales,Male,Married,2.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
9917,52,8,No,78.23,40,Salary,162728.4,8.0,Laboratory,Female,Divorced,4.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9918,35,1,Yes,25.65,40,Salary,53352.0,2.0,Human Resources,Male,Divorced,2.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9919,54,13,Yes,50.8,40,Salary,105664.0,40.0,Research,Male,Divorced,2.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
9920,37,6,Yes,39.64,40,Salary,82451.2,86.0,Sales,Male,Divorced,1.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9921,43,7,Yes,40.65,40,Salary,84552.0,52.0,Sales,Male,Married,9.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
9922,33,5,No,30.83,40,Salary,64126.4,25.0,Sales,Female,Married,6.0,23.0,Direct Deposit,Yes,True,NONE,False,,False,False
9923,55,17,Yes,46.38,40,Salary,96470.4,69.0,Marketing,Female,Married,5.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9924,51,5,No,79.98,40,Salary,166358.4,9.0,Manufacturing,Female,Married,3.0,5.0,Mail Check,Yes,True,NONE,False,,False,False
9925,35,8,No,25.11,40,Salary,52228.8,86.0,Sales,Female,Single,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9926,61,10,Yes,52.53,40,Salary,109262.4,60.0,Laboratory,Female,Single,8.0,15.0,Mail Check,No,True,NONE,False,,False,False
9927,58,14,No,93.74,40,Salary,334979.2,93.0,Sales,Female,Married,9.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,979 but shows $334,979 (71.8% difference)",True,False
9928,61,19,No,33.06,40,Salary,68764.8,83.0,Marketing,Female,Married,3.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9929,51,20,No,53.16,40,Salary,110572.8,45.0,Sales,Male,Married,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9930,52,20,No,48.5,40,Salary,100880.0,49.0,Human Resources,Female,Divorced,9.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9931,41,8,Yes,92.96,40,Salary,333356.8,70.0,Human Resources,Female,Married,9.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,357 but shows $333,357 (72.4% difference)",True,False
9932,41,7,No,58.66,40,Salary,122012.8,20.0,Research,Female,Single,2.0,22.0,Mail Check,No,True,NONE,False,,False,False
9933,54,15,No,74.82,40,Salary,155625.6,49.0,Research,Male,Married,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9934,56,20,No,83.41,40,Salary,173492.8,49.0,Sales,Male,Married,4.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9935,26,3,No,17.88,40,Salary,37330.4,78.0,Sales,Male,Single,2.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
9936,49,14,Yes,67.01,40,Salary,139380.8,49.0,Information Technology,Female,Divorced,1.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9937,59,14,No,52.0,40,Salary,108160.0,36.0,Healthcare,Female,Married,8.0,10.0,Direct Deposit,No,True,NONE,False,,False,False
9938,61,17,Yes,49.27,40,Salary,102481.6,10.0,Manufacturing,Female,Married,1.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9939,54,12,No,77.15,40,Salary,160472.0,13.0,Sales,Female,Married,5.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
9940,50,15,No,34.66,40,Salary,72092.8,61.0,Research,Female,Divorced,5.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
9941,38,3,No,26.48,40,Salary,55078.4,3.0,Laboratory,Female,Divorced,3.0,24.0,Mail Check,No,True,NONE,False,,False,False
9942,23,1,No,21.59,40,Salary,44907.2,15.0,Research,Female,Single,2.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9943,21,1,Yes,21.22,40,Salary,44137.6,20.0,Healthcare,Male,Married,2.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9944,43,6,Yes,38.51,40,Salary,80100.8,17.0,Research,Male,Single,2.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9945,57,20,No,44.47,40,Salary,92497.6,11.0,Laboratory,Female,Single,7.0,11.0,Mail Check,No,True,NONE,False,,False,False
9946,42,3,Yes,31.58,40,Salary,65686.4,50.0,Laboratory,Female,Divorced,2.0,9.0,Mail Check,No,True,NONE,False,,False,False
9947,46,20,Yes,60.56,40,Salary,125964.8,15.0,Research,Female,Divorced,1.0,23.0,Mail Check,Yes,True,NONE,False,,False,False
9948,21,1,Yes,21.89,40,Salary,45531.2,22.0,Sales,Male,Single,2.0,17.0,Mail Check,Yes,True,NONE,False,,False,False
9949,43,5,No,40.76,40,Salary,84780.8,10.0,Sales,Male,Married,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9950,44,16,Yes,68.92,40,Salary,143353.6,20.0,Sales,Female,Single,7.0,25.0,Mail Check,No,True,NONE,False,,False,False
9951,32,2,Yes,28.99,40,Salary,60299.2,54.0,Sales,Female,Single,5.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9952,45,7,Yes,92.46,40,Salary,332316.8,49.0,Sales,Male,Married,1.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,317 but shows $332,317 (72.8% difference)",True,False
9953,42,7,Yes,62.17,40,Salary,129313.6,90.0,Information Technology,Female,Married,1.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
9954,39,4,No,53.2,40,Salary,110656.0,31.0,Sales,Male,Married,8.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
9955,38,3,No,32.25,40,Salary,67080.0,77.0,Healthcare,Female,Divorced,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9956,58,15,Yes,70.69,40,Salary,147035.2,33.0,Sales,Female,Single,7.0,25.0,Mail Check,No,True,NONE,False,,False,False
9957,48,11,Yes,85.88,40,Salary,178630.4,70.0,Human Resources,Female,Single,6.0,25.0,Mail Check,No,True,NONE,False,,False,False
9958,41,7,Yes,45.4,40,Salary,94432.0,53.0,Research,Female,Single,9.0,7.0,Direct Deposit,No,True,NONE,False,,False,False
9959,39,9,No,36.86,40,Salary,76668.8,16.0,Human Resources,Male,Single,7.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9960,45,11,No,59.78,40,Salary,124342.4,46.0,Manufacturing,Male,Married,1.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
9961,37,10,Yes,49.96,40,Salary,103916.8,49.0,Research,Male,Single,4.0,15.0,Direct Deposit,No,True,NONE,False,,False,False
9962,32,2,No,26.89,40,Salary,55931.2,67.0,Research,Male,Divorced,2.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
9963,44,10,No,44.3,40,Salary,92144.0,49.0,Information Technology,Male,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9964,29,5,Yes,24.22,40,Salary,50377.6,27.0,Information Technology,Male,Married,1.0,15.0,Mail Check,No,True,NONE,False,,False,False
9965,46,14,Yes,65.1,40,Salary,135408.0,49.0,Laboratory,Female,Single,9.0,9.0,Mail Check,No,True,NONE,False,,False,False
9966,45,10,Yes,69.67,40,Salary,144913.6,92.0,Laboratory,Female,Married,6.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,False
9967,38,2,Yes,28.06,40,Salary,37564.8,67.0,Manufacturing,Male,Divorced,6.0,21.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $58,365 but shows $37,565 (35.6% difference)",False,False
9968,47,15,Yes,69.67,40,Salary,144913.6,49.0,Research,Female,Single,6.0,15.0,Mail Check,No,True,NONE,False,,False,False
9969,61,15,Yes,57.7,40,Salary,120016.0,58.0,Healthcare,Female,Married,5.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9970,38,7,Yes,28.61,40,Salary,38708.8,50.0,Healthcare,Female,Single,3.0,24.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,509 but shows $38,709 (35.0% difference)",False,False
9971,36,10,Yes,52.78,40,Salary,109782.4,52.0,Research,Female,Divorced,4.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9972,51,13,Yes,68.81,40,Salary,143124.8,49.0,Sales,Male,Married,7.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9973,21,1,No,21.83,40,Salary,45406.4,59.0,Sales,Male,Single,3.0,8.0,Mail Check,No,True,NONE,False,,False,False
9974,55,15,Yes,49.47,40,Salary,102897.6,17.0,Sales,Male,Married,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9975,39,7,Yes,87.14,40,Salary,281251.2,53.0,Laboratory,Female,Divorced,6.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,251 but shows $281,251 (55.2% difference)",False,False
9976,42,3,Yes,56.2,40,Salary,116896.0,63.0,Sales,Male,Married,3.0,21.0,Mail Check,Yes,True,NONE,False,,False,False
9977,36,5,No,28.23,40,Salary,37928.4,49.0,Sales,Male,Married,4.0,18.0,Mail Check,No,False,MODERATE,True,"Expected $58,718 but shows $37,928 (35.4% difference)",False,False
9978,26,3,No,20.79,40,Salary,43243.2,49.0,Sales,Female,Divorced,2.0,23.0,Direct Deposit,No,True,NONE,False,,False,False
9979,43,10,Yes,72.42,40,Salary,150633.6,91.0,Manufacturing,Female,Divorced,9.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9980,55,11,No,72.37,40,Salary,150529.6,7.0,Sales,Female,Divorced,1.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9981,54,8,Yes,87.59,40,Salary,282287.2,74.0,Manufacturing,Male,Divorced,5.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,187 but shows $282,287 (54.9% difference)",False,False
9982,36,10,Yes,50.39,40,Salary,104811.2,84.0,Research,Female,Single,3.0,19.0,Mail Check,No,True,NONE,False,,False,False
9983,37,8,No,30.22,40,Salary,62857.6,75.0,Healthcare,Male,Divorced,6.0,9.0,Direct Deposit,Yes,True,NONE,False,,False,False
9984,44,18,No,67.35,40,Salary,140088.0,80.0,Human Resources,Female,Married,3.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
9985,33,6,Yes,25.53,40,Salary,53102.4,14.0,Research,Male,Divorced,6.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9986,30,7,No,29.7,40,Salary,61776.0,36.0,Manufacturing,Female,Single,1.0,11.0,Mail Check,Yes,True,NONE,False,,False,False
9987,32,5,No,30.55,40,Salary,63544.0,60.0,Manufacturing,Female,Divorced,2.0,17.0,Mail Check,No,True,NONE,False,,False,False
9988,54,20,Yes,51.31,40,Salary,106724.8,49.0,Healthcare,Female,Divorced,6.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9989,32,3,Yes,23.16,40,Salary,48172.8,49.0,Healthcare,Female,Single,1.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
9990,38,5,No,34.0,40,Salary,70720.0,56.0,Healthcare,Female,Single,4.0,14.0,Mail Check,Yes,True,NONE,False,,False,False
9991,37,2,Yes,28.83,40,Salary,39166.4,57.0,Human Resources,Female,Divorced,1.0,20.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,966 but shows $39,166 (34.7% difference)",False,False
9992,58,11,Yes,95.26,40,Salary,338140.8,74.0,Research,Female,Single,4.0,8.0,Mail Check,No,False,MAJOR,True,"Expected $198,141 but shows $338,141 (70.7% difference)",True,False
9993,32,1,Yes,26.21,40,Salary,54516.8,27.0,Sales,Female,Divorced,3.0,12.0,Mail Check,No,True,NONE,False,,False,False
9994,34,4,Yes,24.71,40,Salary,51396.8,88.0,Human Resources,Male,Divorced,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
9995,40,10,Yes,30.51,40,Salary,63460.8,65.0,Manufacturing,Male,Single,6.0,25.0,Mail Check,Yes,True,NONE,False,,False,False
9996,23,1,No,17.53,40,Salary,36462.4,45.0,Laboratory,Male,Married,3.0,23.0,Mail Check,No,True,NONE,False,,False,False
9997,56,17,Yes,44.47,40,Salary,92497.6,64.0,Information Technology,Male,Single,2.0,15.0,Mail Check,No,True,NONE,False,,False,False
9998,45,8,Yes,67.9,40,Salary,141232.0,80.0,Sales,Female,Divorced,6.0,19.0,Mail Check,Yes,True,NONE,False,,False,False
9999,37,1,No,46.57,40,Salary,96865.6,49.0,Healthcare,Male,Single,4.0,22.0,Mail Check,No,True,NONE,False,,False,False
10000,38,6,No,47.26,40,Salary,98300.8,21.0,Research,Male,Divorced,1.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
10001,52,6,No,38.64,40,Salary,80371.2,40.0,Sales,Male,Single,8.0,7.0,Mail Check,Yes,True,NONE,False,,False,False
10002,33,1,Yes,24.47,40,Salary,50897.6,49.0,Research,Female,Married,3.0,22.0,Mail Check,No,True,NONE,False,,False,False
10003,39,2,Yes,34.57,40,Salary,73305.6,73.0,Sales,Female,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
10004,35,2,No,31.2,40,Salary,64896.0,98.0,Research,Female,Single,4.0,22.0,Mail Check,Yes,True,NONE,False,,False,False
10005,53,10,Yes,97.03,40,Salary,202822.4,45.0,Manufacturing,Female,Married,2.0,11.0,Direct Deposit,Yes,True,NONE,False,,False,False
10006,52,19,Yes,42.68,40,Salary,88774.4,44.0,Marketing,Male,Divorced,6.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
10007,45,10,No,84.4,40,Salary,175552.0,2.0,Laboratory,Female,Married,9.0,17.0,Direct Deposit,Yes,True,NONE,False,,False,False
10008,26,3,Yes,20.63,40,Salary,42910.4,48.0,Healthcare,Male,Married,3.0,8.0,Mail Check,Yes,True,NONE,False,,False,False
10009,48,20,Yes,95.71,40,Salary,339076.8,39.0,Healthcare,Female,Divorced,8.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,077 but shows $339,077 (70.3% difference)",True,False
10010,50,7,No,34.38,40,Salary,71510.4,81.0,Human Resources,Female,Single,9.0,5.0,Direct Deposit,Yes,True,NONE,False,,False,False
10011,33,4,Yes,30.98,40,Salary,64438.4,11.0,Sales,Female,Divorced,4.0,15.0,Direct Deposit,Yes,True,NONE,False,,False,False
10012,38,1,Yes,30.1,40,Salary,62608.0,15.0,Laboratory,Male,Divorced,5.0,18.0,Mail Check,No,True,NONE,False,,False,False
10013,57,13,No,45.37,40,Salary,94369.6,48.0,Sales,Male,Divorced,2.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
10014,38,1,No,40.42,40,Salary,84073.6,48.0,Marketing,Female,Married,6.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
10015,33,2,No,23.28,40,Salary,48422.4,13.0,Information Technology,Female,Married,6.0,6.0,Mail Check,Yes,True,NONE,False,,False,False
10016,37,8,No,78.01,40,Salary,162260.8,26.0,Research,Female,Single,2.0,18.0,Mail Check,No,True,NONE,False,,False,False
10017,47,11,No,53.13,40,Salary,110510.4,49.0,Laboratory,Male,Divorced,8.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
10018,40,1,Yes,33.83,40,Salary,70366.4,15.0,Human Resources,Male,Married,1.0,24.0,Mail Check,Yes,True,NONE,False,,False,False
10019,48,17,Yes,34.8,40,Salary,72384.0,49.0,Research,Female,Divorced,4.0,10.0,Mail Check,No,True,NONE,False,,False,False
10020,39,4,No,89.95,40,Salary,287096.0,49.0,Sales,Male,Divorced,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $187,096 but shows $287,096 (53.4% difference)",False,False
10021,29,5,No,23.09,40,Salary,48027.2,69.0,Research,Female,Divorced,1.0,24.0,Direct Deposit,Yes,True,NONE,False,,False,False
10022,46,8,No,55.07,40,Salary,114545.6,92.0,Healthcare,Female,Single,7.0,15.0,Mail Check,No,True,NONE,False,,False,False
10023,44,19,Yes,67.74,40,Salary,140899.2,66.0,Sales,Female,Married,7.0,6.0,Direct Deposit,Yes,True,NONE,False,,False,False
10024,40,1,Yes,96.86,40,Salary,201468.8,37.0,Human Resources,Female,Married,1.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
10025,61,15,Yes,32.79,40,Salary,68203.2,22.0,Human Resources,Female,Married,8.0,9.0,Mail Check,Yes,True,NONE,False,,False,False
10026,24,1,No,21.25,40,Salary,44200.0,81.0,Healthcare,Male,Married,2.0,19.0,Mail Check,No,True,NONE,False,,False,False
10027,38,7,No,32.01,40,Salary,66580.8,10.0,Laboratory,Male,Single,4.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
10028,37,7,Yes,30.07,40,Salary,62545.6,22.0,Information Technology,Male,Single,1.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
10029,35,9,Yes,30.53,40,Salary,63502.4,34.0,Human Resources,Female,Divorced,6.0,12.0,Mail Check,Yes,True,NONE,False,,False,False
10030,44,5,No,92.48,40,Salary,332358.4,49.0,Marketing,Female,Single,5.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $192,358 but shows $332,358 (72.8% difference)",True,False
10031,54,20,No,86.78,40,Salary,280502.4,64.0,Research,Female,Divorced,6.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,502 but shows $280,502 (55.4% difference)",False,False
10032,21,1,No,20.37,40,Salary,42369.6,2.0,Manufacturing,Male,Single,1.0,23.0,Mail Check,No,True,NONE,False,,False,False
10033,55,16,No,82.28,40,Salary,171142.4,8.0,Sales,Female,Divorced,6.0,18.0,Mail Check,Yes,True,NONE,False,,False,False
10034,37,10,Yes,64.37,40,Salary,133889.6,23.0,Human Resources,Female,Married,4.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
10035,55,13,No,88.01,40,Salary,283060.8,84.0,Healthcare,Female,Divorced,5.0,22.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $183,061 but shows $283,061 (54.6% difference)",False,False
10036,59,16,No,87.85,40,Salary,282728.0,25.0,Research,Female,Divorced,4.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $182,728 but shows $282,728 (54.7% difference)",False,False
10037,21,1,No,22.1,40,Salary,45968.0,32.0,Human Resources,Male,Single,3.0,15.0,Mail Check,Yes,True,NONE,False,,False,False
10038,56,16,Yes,91.96,40,Salary,331276.8,38.0,Research,Prefer Not to Answer,Married,1.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,277 but shows $331,277 (73.2% difference)",True,False
10039,48,20,Yes,91.33,40,Salary,289966.4,12.0,Research,Male,Married,9.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,966 but shows $289,966 (52.6% difference)",True,False
10040,61,18,No,71.91,40,Salary,149572.8,49.0,Sales,Female,Divorced,4.0,16.0,Mail Check,Yes,True,NONE,False,,False,False
10041,60,18,Yes,48.07,40,Salary,99985.6,37.0,Sales,Female,Married,9.0,17.0,Direct Deposit,Yes,True,NONE,False,,False,False
10042,61,14,Yes,33.25,40,Salary,69160.0,49.0,Manufacturing,Male,Divorced,9.0,9.0,Mail Check,No,True,NONE,False,,False,False
10043,35,2,No,28.29,40,Salary,58843.2,25.0,Laboratory,Male,Divorced,6.0,10.0,Mail Check,Yes,True,NONE,False,,False,False
10044,21,1,No,20.94,40,Salary,2555.2,77.0,Research,Female,Single,3.0,19.0,Direct Deposit,No,False,MAJOR,True,"Expected $43,555 but shows $2,555 (94.1% difference)",False,False
