EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,Salary_Math_Consistent,Salary_Inconsistency_Severity,Salary_Needs_Review,Salary_Issue_Details,AnnualSalary_outlier_flag,DrivingCommuterDistance_outlier_flag
9090,46,6,Yes,93.13,40,Salary,333710.4,31.0,Marketing,Male,Married,1.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,710 but shows $333,710 (72.3% difference)",True,False
9093,51,10,No,91.7,40,Salary,330736.0,24.0,Human Resources,Female,Single,7.0,24.0,Direct Deposit,No,False,MAJOR,True,"Expected $190,736 but shows $330,736 (73.4% difference)",True,False
9094,60,17,Yes,92.04,40,Salary,331443.2,81.0,Research,Female,Married,2.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,443 but shows $331,443 (73.1% difference)",True,False
9102,43,11,No,95.24,40,Salary,338099.2,49.0,Marketing,Female,Divorced,1.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,099 but shows $338,099 (70.7% difference)",True,False
9103,61,14,No,33.66,40,Salary,40892.8,39.0,Laboratory,Male,Single,8.0,6.0,Mail Check,Yes,False,MODERATE,True,"Expected $70,013 but shows $40,893 (41.6% difference)",False,False
9115,36,6,Yes,93.29,40,Salary,334043.2,16.0,Manufacturing,Male,Divorced,6.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,043 but shows $334,043 (72.1% difference)",True,False
9118,60,20,No,89.15,40,Salary,285432.0,4.0,Research,Female,Single,7.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $185,432 but shows $285,432 (53.9% difference)",False,False
9120,35,8,No,28.51,40,Salary,38500.8,29.0,Research,Male,Divorced,6.0,19.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,301 but shows $38,501 (35.1% difference)",False,False
9138,37,6,Yes,33.64,40,Salary,40851.2,22.0,Information Technology,Male,Divorced,3.0,23.0,Mail Check,No,False,MODERATE,True,"Expected $69,971 but shows $40,851 (41.6% difference)",False,False
9166,49,20,Yes,95.33,40,Salary,337995.2,4.0,Human Resources,Female,Divorced,2.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,286 but shows $337,995 (70.5% difference)",True,False
9181,59,13,No,93.01,40,Salary,333460.8,49.0,Sales,Female,Married,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $193,461 but shows $333,461 (72.4% difference)",True,False
9188,40,1,Yes,94.61,40,Salary,336788.8,78.0,Marketing,Female,Divorced,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,789 but shows $336,789 (71.1% difference)",True,False
9206,49,20,Yes,57.46,40,Salary,133516.8,72.0,Human Resources,Male,Married,7.0,23.0,Mail Check,Yes,False,MINOR,True,"Expected $119,517 but shows $133,517 (11.7% difference)",False,False
9227,60,9,No,88.29,40,Salary,283643.2,17.0,Laboratory,Female,Single,5.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $183,643 but shows $283,643 (54.5% difference)",False,False
9231,49,6,Yes,93.78,40,Salary,335062.4,40.0,Human Resources,Female,Married,6.0,22.0,Mail Check,Yes,False,MAJOR,True,"Expected $195,062 but shows $335,062 (71.8% difference)",True,False
9236,59,19,No,92.15,40,Salary,331672.0,13.0,Human Resources,Female,Married,9.0,25.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,672 but shows $331,672 (73.0% difference)",True,False
9238,39,2,Yes,95.49,40,Salary,338633.2,36.0,Manufacturing,Female,Divorced,4.0,23.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $198,619 but shows $338,633 (70.5% difference)",True,False
9259,38,2,No,92.09,40,Salary,331547.2,49.0,Research,Female,Single,1.0,17.0,Direct Deposit,No,False,MAJOR,True,"Expected $191,547 but shows $331,547 (73.1% difference)",True,False
9266,38,6,Yes,91.8,40,Salary,330944.0,43.0,Information Technology,Female,Single,1.0,20.0,Mail Check,No,False,MAJOR,True,"Expected $190,944 but shows $330,944 (73.3% difference)",True,False
9274,40,3,No,93.57,40,Salary,334625.6,78.0,Marketing,Female,Single,1.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $194,626 but shows $334,626 (71.9% difference)",True,False
9281,41,4,No,91.8,40,Salary,330944.0,68.0,Manufacturing,Female,Divorced,3.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,944 but shows $330,944 (73.3% difference)",True,False
9286,59,17,No,87.45,40,Salary,282896.0,98.0,Laboratory,Male,Married,4.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,896 but shows $282,896 (55.5% difference)",False,False
9290,56,11,Yes,88.43,40,Salary,283934.4,28.0,Laboratory,Female,Single,7.0,15.0,Direct Deposit,No,False,MAJOR,True,"Expected $183,934 but shows $283,934 (54.4% difference)",False,False
9294,49,7,Yes,94.25,40,Salary,336040.0,49.0,Research,Female,Married,2.0,8.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,040 but shows $336,040 (71.4% difference)",True,False
9297,61,18,No,95.75,40,Salary,339160.0,89.0,Marketing,Male,Single,6.0,13.0,Mail Check,No,False,MAJOR,True,"Expected $199,160 but shows $339,160 (70.3% difference)",True,False
9300,53,17,Yes,93.59,40,Salary,334667.2,71.0,Research,Female,Married,9.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,667 but shows $334,667 (71.9% difference)",True,False
9304,61,15,Yes,95.14,40,Salary,337891.2,72.0,Sales,Female,Divorced,5.0,17.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,891 but shows $337,891 (70.7% difference)",True,False
9307,45,7,No,94.41,40,Salary,336372.8,84.0,Human Resources,Female,Married,9.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,373 but shows $336,373 (71.3% difference)",True,False
9308,52,6,No,89.16,40,Salary,285452.8,64.0,Sales,Female,Single,1.0,18.0,Mail Check,No,False,MAJOR,True,"Expected $185,453 but shows $285,453 (53.9% difference)",False,False
9325,36,9,Yes,94.77,40,Salary,337121.6,38.0,Human Resources,Female,Married,1.0,23.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $197,122 but shows $337,122 (71.0% difference)",True,False
9327,57,10,No,33.89,40,Salary,41371.2,22.0,Laboratory,Male,Single,7.0,13.0,Mail Check,Yes,False,MODERATE,True,"Expected $70,491 but shows $41,371 (41.3% difference)",False,False
9345,58,20,No,86.71,40,Salary,280356.8,49.0,Manufacturing,Female,Married,9.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $180,357 but shows $280,357 (55.4% difference)",False,False
9351,42,1,Yes,89.3,40,Salary,285744.0,74.0,Sales,Female,Married,5.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $185,744 but shows $285,744 (53.8% difference)",False,False
9358,57,5,No,87.42,40,Salary,282833.6,72.0,Sales,Female,Married,9.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,834 but shows $282,834 (55.5% difference)",False,False
9363,41,1,Yes,92.4,40,Salary,332332.0,49.0,Information Technology,Male,Married,7.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,192 but shows $332,332 (72.9% difference)",True,False
9369,46,17,Yes,93.0,40,Salary,333440.0,79.0,Laboratory,Female,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $193,440 but shows $333,440 (72.4% difference)",True,False
9376,26,3,No,21.58,40,Salary,3886.4,49.0,Research,Male,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $44,886 but shows $3,886 (91.3% difference)",False,False
9407,42,10,Yes,87.71,40,Salary,282436.8,72.0,Human Resources,Female,Single,2.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $182,437 but shows $282,437 (54.8% difference)",False,False
9411,37,8,No,33.09,40,Salary,39707.2,10.0,Research,Male,Single,4.0,16.0,Mail Check,Yes,False,MODERATE,True,"Expected $68,827 but shows $39,707 (42.3% difference)",False,False
9420,52,14,No,93.68,40,Salary,334854.4,56.0,Manufacturing,Female,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $194,854 but shows $334,854 (71.8% difference)",True,False
9423,55,9,No,88.04,40,Salary,283123.2,68.0,Research,Female,Single,3.0,22.0,Mail Check,No,False,MAJOR,True,"Expected $183,123 but shows $283,123 (54.6% difference)",False,False
9424,54,19,No,94.48,40,Salary,336528.4,7.0,Healthcare,Female,Divorced,5.0,21.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,518 but shows $336,528 (71.2% difference)",True,False
9429,57,19,No,94.28,40,Salary,335894.4,49.0,Sales,Female,Divorced,9.0,8.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,102 but shows $335,894 (71.3% difference)",True,False
9441,47,17,No,91.37,40,Salary,330049.6,21.0,Manufacturing,Male,Married,7.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,050 but shows $330,050 (73.7% difference)",True,False
9445,38,9,Yes,28.79,40,Salary,39083.2,96.0,Information Technology,Male,Single,6.0,9.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,883 but shows $39,083 (34.7% difference)",False,False
9448,60,10,No,33.78,40,Salary,41142.4,75.0,Manufacturing,Male,Divorced,9.0,23.0,Mail Check,No,False,MODERATE,True,"Expected $70,262 but shows $41,142 (41.4% difference)",False,False
9451,49,14,No,90.17,40,Salary,287553.6,90.0,Laboratory,Female,Single,9.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $187,554 but shows $287,554 (53.3% difference)",False,False
9458,59,20,No,33.86,40,Salary,41308.8,0.0,Laboratory,Female,Married,4.0,15.0,Direct Deposit,No,False,MODERATE,True,"Expected $70,429 but shows $41,309 (41.3% difference)",False,False
9466,61,10,No,94.4,40,Salary,336352.0,57.0,Research,Male,Married,2.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,352 but shows $336,352 (71.3% difference)",True,False
9475,60,17,No,95.31,40,Salary,338244.8,69.0,Sales,Female,Divorced,1.0,25.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,245 but shows $338,245 (70.6% difference)",True,False
9484,57,14,No,87.7,40,Salary,282416.0,93.0,Marketing,Female,Single,8.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $182,416 but shows $282,416 (54.8% difference)",False,False
9488,54,9,No,90.81,40,Salary,288884.8,67.0,Marketing,Female,Married,9.0,10.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,885 but shows $288,885 (52.9% difference)",False,False
9490,54,12,No,93.59,40,Salary,334667.2,33.0,Marketing,Female,Single,9.0,10.0,Mail Check,No,False,MAJOR,True,"Expected $194,667 but shows $334,667 (71.9% difference)",True,False
9491,48,7,No,57.42,40,Salary,133433.6,24.0,Research,Male,Single,4.0,11.0,Mail Check,No,False,MINOR,True,"Expected $119,434 but shows $133,434 (11.7% difference)",False,False
9497,61,20,No,92.56,40,Salary,332524.8,58.0,Research,Female,Single,1.0,20.0,Mail Check,No,False,MAJOR,True,"Expected $192,525 but shows $332,525 (72.7% difference)",True,False
9506,51,18,No,92.28,40,Salary,331734.4,49.0,Manufacturing,Female,Married,6.0,23.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,942 but shows $331,734 (72.8% difference)",True,False
9531,44,6,Yes,91.13,40,Salary,289550.4,6.0,Sales,Male,Married,7.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $189,550 but shows $289,550 (52.8% difference)",True,False
9538,56,5,No,57.61,40,Salary,133828.8,50.0,Information Technology,Female,Divorced,1.0,25.0,Mail Check,Yes,False,MINOR,True,"Expected $119,829 but shows $133,829 (11.7% difference)",False,False
9543,25,3,No,21.56,40,Salary,3844.8,33.0,Research,Female,Married,2.0,6.0,Mail Check,No,False,MAJOR,True,"Expected $44,845 but shows $3,845 (91.4% difference)",False,False
9553,44,16,Yes,93.62,40,Salary,334729.6,67.0,Marketing,Female,Married,9.0,18.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $194,730 but shows $334,730 (71.9% difference)",True,False
9556,38,4,Yes,28.17,40,Salary,37793.6,71.0,Manufacturing,Female,Divorced,1.0,24.0,Mail Check,Yes,False,MODERATE,True,"Expected $58,594 but shows $37,794 (35.5% difference)",False,False
9557,31,9,Yes,28.74,40,Salary,38979.2,27.0,Manufacturing,Male,Married,2.0,10.0,Mail Check,No,False,MODERATE,True,"Expected $59,779 but shows $38,979 (34.8% difference)",False,False
9560,41,8,Yes,88.45,40,Salary,283976.0,4.0,Marketing,Female,Single,5.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $183,976 but shows $283,976 (54.4% difference)",False,False
9561,37,3,Yes,92.59,40,Salary,332587.2,71.0,Manufacturing,Female,Single,3.0,15.0,Mail Check,No,False,MAJOR,True,"Expected $192,587 but shows $332,587 (72.7% difference)",True,False
9567,37,8,No,95.58,40,Salary,338806.4,22.0,Sales,Male,Married,1.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,806 but shows $338,806 (70.4% difference)",True,False
9572,51,16,Yes,91.24,40,Salary,289779.2,94.0,Research,Male,Divorced,3.0,12.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,779 but shows $289,779 (52.7% difference)",True,False
9590,37,2,No,87.01,40,Salary,280980.8,41.0,Marketing,Male,Married,3.0,24.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $180,981 but shows $280,981 (55.3% difference)",False,False
9594,40,7,No,88.48,40,Salary,284038.4,49.0,Research,Male,Single,9.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $184,038 but shows $284,038 (54.3% difference)",False,False
9615,57,18,No,88.6,40,Salary,284288.0,48.0,Marketing,Male,Single,6.0,8.0,Direct Deposit,No,False,MAJOR,True,"Expected $184,288 but shows $284,288 (54.3% difference)",False,False
9616,61,17,Yes,33.26,40,Salary,40060.8,39.0,Research,Male,Single,1.0,15.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $69,181 but shows $40,061 (42.1% difference)",False,False
9643,25,3,No,17.22,40,Salary,3581.6,12.0,Human Resources,Female,Single,3.0,9.0,Mail Check,Yes,False,MAJOR,True,"Expected $35,818 but shows $3,582 (90.0% difference)",False,False
9646,52,16,Yes,95.37,40,Salary,338369.6,89.0,Sales,Female,Divorced,1.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,370 but shows $338,370 (70.6% difference)",True,False
9652,47,16,No,33.63,40,Salary,40830.4,57.0,Research,Male,Married,1.0,22.0,Mail Check,No,False,MODERATE,True,"Expected $69,950 but shows $40,830 (41.6% difference)",False,False
9653,53,20,Yes,91.66,40,Salary,330652.8,50.0,Sales,Female,Divorced,4.0,11.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,653 but shows $330,653 (73.4% difference)",True,False
9656,55,13,Yes,94.66,40,Salary,336892.8,49.0,Research,Female,Divorced,7.0,22.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $196,893 but shows $336,893 (71.1% difference)",True,False
9663,39,10,Yes,90.97,40,Salary,289217.6,66.0,Marketing,Male,Divorced,3.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $189,218 but shows $289,218 (52.8% difference)",False,False
9666,54,9,Yes,90.7,40,Salary,288656.0,84.0,Sales,Prefer Not to Answer,Married,1.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $188,656 but shows $288,656 (53.0% difference)",False,False
9671,55,8,No,95.38,40,Salary,338390.4,96.0,Laboratory,Female,Divorced,5.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $198,390 but shows $338,390 (70.6% difference)",True,False
9674,30,4,Yes,28.01,40,Salary,37460.8,56.0,Manufacturing,Male,Divorced,1.0,15.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $58,261 but shows $37,461 (35.7% difference)",False,False
9679,52,20,Yes,87.25,40,Salary,281480.0,82.0,Sales,Female,Married,4.0,5.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,480 but shows $281,480 (55.1% difference)",False,False
9685,48,12,No,94.21,40,Salary,335956.8,9.0,Information Technology,Female,Single,9.0,5.0,Mail Check,No,False,MAJOR,True,"Expected $195,957 but shows $335,957 (71.4% difference)",True,False
9695,50,16,Yes,94.23,40,Salary,335998.4,26.0,Information Technology,Female,Single,9.0,23.0,Mail Check,No,False,MAJOR,True,"Expected $195,998 but shows $335,998 (71.4% difference)",True,False
9711,56,8,Yes,92.94,40,Salary,333315.2,95.0,Research,Female,Married,5.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,315 but shows $333,315 (72.4% difference)",True,False
9741,57,8,No,94.74,40,Salary,337059.2,78.0,Human Resources,Female,Divorced,3.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,059 but shows $337,059 (71.0% difference)",True,False
9754,52,7,Yes,91.94,40,Salary,331235.2,35.0,Laboratory,Female,Divorced,2.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $191,235 but shows $331,235 (73.2% difference)",True,False
9761,42,4,No,94.92,40,Salary,337433.6,26.0,Sales,Female,Single,1.0,9.0,Direct Deposit,No,False,MAJOR,True,"Expected $197,434 but shows $337,434 (70.9% difference)",True,False
9771,61,10,No,94.9,40,Salary,337392.0,25.0,Research,Female,Married,6.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $197,392 but shows $337,392 (70.9% difference)",True,False
9777,50,13,Yes,91.47,40,Salary,330257.6,85.0,Marketing,Female,Married,1.0,7.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,258 but shows $330,258 (73.6% difference)",True,False
9781,40,8,Yes,88.51,40,Salary,284100.8,49.0,Research,Female,Divorced,2.0,15.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $184,101 but shows $284,101 (54.3% difference)",False,False
9799,52,17,Yes,87.38,40,Salary,281750.4,92.0,Laboratory,Female,Divorced,2.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,750 but shows $281,750 (55.0% difference)",False,False
9804,48,15,Yes,91.52,40,Salary,330361.6,46.0,Information Technology,Female,Married,1.0,16.0,Mail Check,Yes,False,MAJOR,True,"Expected $190,362 but shows $330,362 (73.5% difference)",True,False
9806,61,14,No,92.96,40,Salary,333356.8,51.0,Laboratory,Female,Divorced,3.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,357 but shows $333,357 (72.4% difference)",True,False
9807,60,15,Yes,88.89,40,Salary,284891.2,49.0,Laboratory,Male,Married,4.0,14.0,Mail Check,Yes,False,MAJOR,True,"Expected $184,891 but shows $284,891 (54.1% difference)",False,False
9816,52,9,Yes,94.27,40,Salary,336081.6,13.0,Healthcare,Female,Divorced,2.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $196,082 but shows $336,082 (71.4% difference)",True,False
9819,49,6,No,88.34,40,Salary,283747.2,74.0,Research,Female,Single,9.0,23.0,Direct Deposit,No,False,MAJOR,True,"Expected $183,747 but shows $283,747 (54.4% difference)",False,False
9830,55,10,No,90.83,40,Salary,288926.4,49.0,Manufacturing,Female,Divorced,1.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $188,926 but shows $288,926 (52.9% difference)",False,False
9844,22,1,No,22.01,40,Salary,4780.8,27.0,Research,Female,Married,2.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $45,781 but shows $4,781 (89.6% difference)",False,False
9852,59,14,No,87.53,40,Salary,282062.4,47.0,Sales,Male,Married,1.0,13.0,Direct Deposit,Yes,False,MAJOR,True,"Expected $182,062 but shows $282,062 (54.9% difference)",False,False
9859,50,19,No,87.26,40,Salary,281500.8,11.0,Information Technology,Female,Divorced,5.0,20.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,501 but shows $281,501 (55.1% difference)",False,False
9884,57,5,No,95.98,40,Salary,339638.4,88.0,Sales,Female,Married,4.0,10.0,Mail Check,Yes,False,MAJOR,True,"Expected $199,638 but shows $339,638 (70.1% difference)",True,False
9888,44,13,No,93.85,40,Salary,335208.0,67.0,Information Technology,Male,Single,8.0,24.0,Mail Check,No,False,MAJOR,True,"Expected $195,208 but shows $335,208 (71.7% difference)",True,False
9896,42,9,No,87.99,40,Salary,283033.2,39.0,Sales,Male,Divorced,9.0,15.0,Mail Check,Yes,False,MAJOR,True,"Expected $183,019 but shows $283,033 (54.6% difference)",False,False
9911,41,8,No,94.83,40,Salary,337246.4,49.0,Marketing,Female,Single,6.0,17.0,Mail Check,No,False,MAJOR,True,"Expected $197,246 but shows $337,246 (71.0% difference)",True,False
9927,58,14,No,93.74,40,Salary,334979.2,93.0,Sales,Female,Married,9.0,13.0,Mail Check,Yes,False,MAJOR,True,"Expected $194,979 but shows $334,979 (71.8% difference)",True,False
9931,41,8,Yes,92.96,40,Salary,333356.8,70.0,Human Resources,Female,Married,9.0,18.0,Mail Check,Yes,False,MAJOR,True,"Expected $193,357 but shows $333,357 (72.4% difference)",True,False
9952,45,7,Yes,92.46,40,Salary,332316.8,49.0,Sales,Male,Married,1.0,24.0,Mail Check,Yes,False,MAJOR,True,"Expected $192,317 but shows $332,317 (72.8% difference)",True,False
9967,38,2,Yes,28.06,40,Salary,37564.8,67.0,Manufacturing,Male,Divorced,6.0,21.0,Direct Deposit,Yes,False,MODERATE,True,"Expected $58,365 but shows $37,565 (35.6% difference)",False,False
9970,38,7,Yes,28.61,40,Salary,38708.8,50.0,Healthcare,Female,Single,3.0,24.0,Mail Check,Yes,False,MODERATE,True,"Expected $59,509 but shows $38,709 (35.0% difference)",False,False
9975,39,7,Yes,87.14,40,Salary,281251.2,53.0,Laboratory,Female,Divorced,6.0,6.0,Mail Check,Yes,False,MAJOR,True,"Expected $181,251 but shows $281,251 (55.2% difference)",False,False
